sid,log_h_gain,log_h_loss,log_beta,beta0,a,b,log_sigma,tau_raw,tau,ll_choice,ll_rt,conv,h_gain,h_loss,beta,sigma
mu73zwng6,3.3993768484079783,-0.7557352206772683,1.314025942818949,1.079375137528397,0.5442410038913073,0.09326875541030144,-0.5624461399364393,0.5037152474970329,0.4530738727657528,-105.86342021208424,-271.3450904107466,True,29.945433687339012,0.46966518020891435,3.7211246312312123,0.569813514096537
n08qsd76x,1.1650020106710666,-0.211396274962259,2.0097401694462,0.7905722343331982,1.082581730539143,0.26707627271732065,-0.7025230468969111,-0.8479455132246873,0.29300612060299946,-80.09045103374345,-326.71481979208926,True,3.205929329265678,0.8094532372660549,7.4613784013492666,0.4953339750260116
nvbinkqjq,-1.4908103669411081,3.2016883088504846,1.6935779557138944,-2.810376543901725,1.0815078963174112,0.33898397124196133,-0.6352619214667388,0.015111321626492806,0.7140460308451401,-80.9184584939625,-326.6289079055829,True,0.2251900949704753,24.57398366825048,5.43890609796083,0.5297967050131481
o7piq7dwr,2.354383364554182,3.941541326333925,-0.23905289389190942,-0.5408025370930214,0.4430930813490708,0.5348061181726756,-1.0691902901825991,-1.3667424161378747,0.1369594520986969,-131.30224801775245,-130.8039401333453,True,10.531632681000236,51.49791525340503,0.7873732340364928,0.3432863672564028
od96gfdym,0.7472770642067172,1.5605780924078547,1.3040263574921427,-1.4131992612228879,0.7632299072665177,0.27530996319851897,-0.6624305319027602,-1.605515086662057,0.07096703833327046,-96.86689889008187,-274.06948388306625,True,2.111243402495184,4.761573078900472,3.6841003502077374,0.5155966362439686
omy06qkfz,-0.6490754451991273,-3.5383288228885954,-1.0013842833588393,-0.3811360988759804,0.19923301128242377,-1.5543700490269496,-0.5879200151451395,-0.18643879811339573,0.2481116501530793,-135.18147041117044,-277.42056450662426,True,0.5225286598817521,0.029061854027608778,0.3673705440931121,0.5554814770265155
orxx7nl6z,1.3041614484904993,0.13054933472773456,-0.8043063563172003,-1.6545096835119655,-0.6630263438289701,0.107777638013545,0.14259595104589323,2.0120762515130597,0.2198814784135342,-84.48352910307287,-162.0501339002569,True,3.6845980726202447,1.1394541531673283,0.4473981538564342,1.1532637325100437
p5lejwwzi,0.23393913997811694,-2.3968969669009863,0.3132683481240837,-0.2580787613747863,0.4778763672725311,-0.27548850193823604,-0.4270303769921636,-0.25415630002209016,0.16172984858083908,-117.04005115861304,-304.8655736958566,True,1.2635675891165152,0.09099989130641628,1.3678885521076074,0.6524437326487185
qhp782ect,1.1036771320464074,-2.370689365686422,1.8287419118863408,0.19960647602894172,0.8984811279428245,0.15411534743398647,-0.8116081234659022,-1.3465023734244812,0.18925435342695635,-70.63906961044896,-274.89510531633954,True,3.0152330741382016,0.09341630608010873,6.226048811202808,0.4441432544345031
rncbe0zlg,-2.1016071994970353,3.1825968401022804,1.7557828814927885,-3.1093216899481257,0.9226404972489297,0.6394047896819504,-0.8239902931688114,0.38082659780454076,0.6981123614514095,-69.41288165810298,-217.96322641165216,True,0.12225977441638981,24.109280276833502,5.787977268968549,0.4386777047977279
