sid,log_h_gain,log_h_loss,log_beta,beta0,a,b,log_sigma,tau_raw,tau,ll_choice,ll_rt,conv,h_gain,h_loss,beta,sigma
2rrjzhgj9,1.2081225221088747,2.78915844753395,-1.1391597824196247,-0.3202964786276881,0.3705546471928392,0.47695543401172874,-0.438664287008316,1.0153509908616283,0.4676477818749654,-137.0350985472494,-259.1247432586229,True,3.3471944659464756,16.267324233002544,0.3200878523032076,0.6448972436758752
3lmzwis6r,-2.3903241597363367,4.835487547886534,1.1675609509566474,-0.7038347621853517,0.8158079790742151,0.18363172553689894,-0.6949705495264401,-0.21866892613866237,0.5492503328703491,-96.85569188168981,-288.9091297897735,True,0.09159998603702063,125.8999505006914,3.214143616431852,0.4990891461804041
4f8msviwg,-0.9256734251151089,3.7121127821627944,1.0150814404974096,0.27916849516632,0.7167671429160406,0.1535012441535171,-1.3350306069282893,-1.773296749975353,0.0702602518156235,-116.69993308059927,-152.1219243330578,True,0.396264474752052,40.940212967553826,2.75958813045496,0.2631501211158837
52b64k0rp,-3.4339038446400743,-3.239404181850613,-3.1222855953024498,-1.7314684751333551,-0.24428710070018012,-0.3127032157397464,-0.5497323505172589,0.843794993803223,0.47939783663308677,-86.3326417649858,-228.7063367523664,True,0.03226075365547098,0.03918723661144559,0.0440563582524912,0.5771042513659056
5wlmihb4c,3.9743806555129892,-3.7051444560362055,-0.5289582138185173,-0.2762530638365775,0.0433330308556285,-0.2371737995223237,-0.6743761838422181,0.7548724489950631,0.5959244532346849,-131.87217617514847,-175.8428699115177,True,53.21714695033133,0.024596663974408312,0.5892184897249828,0.5094741396984105
6owg3par9,1.548956327798124,-3.4877939997876486,-0.043342339867997924,0.06704114399241053,0.28396172132486536,0.12721286259483833,-0.362876766478098,1.3807317880323815,0.7063096306841338,-130.82568337695335,-256.6497232154075,True,4.706555517227123,0.030568231371592657,0.9575835149337685,0.6956721583470614
8py7pm5i0,-4.295975425639208,-3.9980633574895013,0.09280547887236303,0.04293633865128121,-0.30653956397965204,0.07830298546403515,-0.33671588172053735,2.332520670159884,0.5183497402119914,-105.15787524559988,-130.7667049885634,True,0.013623276720801776,0.018351144102969556,1.0972482765355889,0.7141117032712374
95vrrzevd,-4.5189278707875475,-2.490331042492706,0.09078624115163969,0.9467840101671399,0.38172558725636624,0.11080694801881491,-0.9202213963507005,0.026599608594547946,0.38561702201740095,-97.68981767720906,-155.44488052131362,True,0.010900704369416021,0.08288252439568182,1.0950349068384524,0.39843082018938586
bh348lli7,-2.4987312612860686,-0.7707556883909462,-2.0167511357295465,0.6359575313752857,-1.983479120815872,0.17255534222897523,0.10266341230263912,3.8345903714643548,0.24749753164715144,-100.88270003382698,116.14249446800147,True,0.08218920913346092,0.4626633068826192,0.13308714553680376,1.1081183672892418
c0ry57ax9,0.6061757641372353,-2.9294572542540367,0.4377455251835668,-0.04744098161375489,-0.48517055685458527,0.011457067709426056,-0.5701811244104005,1.0404706364277054,0.3711891790597908,-109.69340452937709,-70.28337635325454,True,1.833406595836482,0.05342602702658185,1.549210622165111,0.5654230175136546
ck5f3lx8c,-4.326596342826597,-3.357314923131979,0.19190551618185706,0.5634981761875323,0.6088898117773217,0.09809621812214413,-0.7824639676979579,0.5275224436813974,0.7160084291982273,-104.69493205187344,-226.77965515975671,True,0.013212441666401994,0.034828651111498805,1.2115560391163638,0.4572779040814384
