sid,log_h_gain,log_h_loss,log_beta,beta0,a,b,log_sigma,tau_raw,tau,ll_choice,ll_rt,conv,h_gain,h_loss,beta,sigma
kimjztxjq,3.351347334301556,-3.13170584335568e-09,1.517899626118759,0.9715914756878329,1.4904414366770091,0.6003228191798499,-0.7468801876135506,-0.8998129025803369,0.3450117589129523,-92.45408992578396,-372.84504649521773,True,28.54116223676107,0.9999999968682941,4.562631891052597,0.4738425489816936
kqi5vqk0e,1.0986122824744908,4.690762380694694,1.532940834362198,-2.8215270101354006,-0.3762959787741975,-0.7665865503484434,0.033829446091313324,1.611177039544833,0.3484159021474344,-67.61253263105405,-275.3989267653658,True,2.9999999814191436,108.9361990123557,4.631778105146926,1.0344081693260454
ljm2sl8s0,0.3947371906100738,-0.1372211913319304,1.950957696722265,0.11741420574147729,0.9489839802948491,0.23926593077799088,-0.9653913349786848,-0.7888142704484886,0.2765752480436864,-79.5747624889272,-265.23665243667165,True,1.4839941320750907,0.8717773752056506,7.0354221559726975,0.3808341368556505
mu73zwng6,3.5679269748454767,-0.7488817690074459,1.315857532889605,1.18932751074593,0.6146429617432403,0.25505668141847176,-0.5725134533352567,0.49004332366116526,0.45073673946524123,-105.57848951293094,-269.6441255770708,True,35.44304262301003,0.4728950631033967,3.7279464516396015,0.5641058017424609
n08qsd76x,1.357416895887758,-8.685982385439181e-09,2.0390734748585504,0.7654235066903926,1.0006750392714776,0.29395415286882715,-0.696064095994462,-0.8165121481781,0.2994947764736244,-79.50271712620628,-327.43111539545936,True,3.8861420162027027,0.9999999913140176,7.683486956081188,0.4985436673149728
nvbinkqjq,-1.506287755382218,3.6547781067452467,1.6973283780295172,-2.909495448577467,0.6824363921470015,-0.3494758506727911,-0.6239070702360107,0.12725222204112294,0.7537220351674931,-80.44409988146815,-325.07017839418086,True,0.22173157387506243,38.65894200490645,5.459342591549599,0.5358467514659054
o7piq7dwr,1.0986122886685354,3.970606972620665,0.02778415746674779,-0.5660196789925981,0.1824891846342308,-0.3428318579545022,-1.0844283385178957,-1.3890033478231472,0.1345460179919001,-130.97401641481315,-128.10213492204238,True,3.000000000001277,53.0167007613578,1.0281737368454391,0.33809500655358543
od96gfdym,0.8349399786028153,1.2516878924735972,1.2918977299062233,-1.312785483238008,0.6807375758474749,0.24455061673940007,-0.6576720852526162,-1.5840498090792767,0.07224472453950849,-96.99045702750931,-274.87123774530465,True,2.304675714279125,3.496239255828962,3.639687149102802,0.5180559218798498
omy06qkfz,1.1270784360995374,-3.8498224093784468,-0.608659248885114,-0.15681597895637808,0.39072448135327886,-0.2753892133467627,-0.5340886523168147,0.0011453426109056183,0.2736936467708035,-132.96186062481178,-284.7600739883353,True,3.086625540532153,0.02128351585558234,0.5440798559437615,0.5862032817845428
orxx7nl6z,1.9183292381648933,-1.454096904115829,-0.888696111303156,-1.558166365620941,-0.8775221450089096,-0.3344161175284277,0.1366970206237827,2.0189039568321094,0.2200580799302646,-84.6276620043122,-160.7336804200875,True,6.809571787067229,0.2336112420164011,0.4111915513816311,1.1464807358754219
p5lejwwzi,0.26474370261547125,-2.345732290081014,0.28069266053166836,-0.29669030886800657,0.494322916895622,-0.16258083501690979,-0.4258249794974379,-0.23428930571865117,0.16354167146380885,-117.03276812992235,-304.85536584320516,True,1.3030969526348206,0.09577703986778546,1.3240466096147065,0.6532306608748761
qhp782ect,0.9953044310714373,-2.0312302955900274,1.840041427073712,-0.034956075134034106,0.8868352720612913,0.20086305756400633,-0.8157342461017267,-1.3006508234896796,0.19623324347592322,-70.64035538540398,-273.4063844042396,True,2.705547868755926,0.13117403899177144,6.296799113584468,0.4423144404488356
rncbe0zlg,3.3126994750189627,-1.5402143276716846,1.9606229510434012,3.0334953068344714,0.5718524502132587,0.128528607763936,-0.7615470398355053,0.32362642602598796,0.681819574189926,-66.93423345099924,-232.77789556157347,True,27.45915080382002,0.21433515854824692,7.10375097615624,0.46694348776968425
ru26ufirj,2.1238428517797456,-2.3897396188120203,1.6816994995774004,0.2138872200590962,0.8041268686301892,-0.11686982702987184,-0.4478970525150278,-2.4558376418085937,0.019946756224342048,-73.81640754705583,-353.3976578149186,True,8.363214408160346,0.09165354562988798,5.374682484283371,0.6389704610480054
